Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-04-06 10:51:09,c4:7c:8d:6d:26:c9,21.7,31,222,81
2025-04-06 11:01:41,c4:7c:8d:6d:26:c9,21.9,31,123,81
2025-04-06 11:12:15,c4:7c:8d:6d:26:c9,21.7,31,222,81
2025-04-06 11:22:49,c4:7c:8d:6d:26:c9,21.7,30,104,79
2025-04-06 11:33:23,c4:7c:8d:6d:26:c9,21.7,30,205,79
2025-04-06 11:43:58,c4:7c:8d:6d:26:c9,21.7,30,104,81
2025-04-06 11:54:29,c4:7c:8d:6d:26:c9,21.7,30,237,81
2025-04-06 12:05:01,c4:7c:8d:6d:26:c9,21.7,30,121,82
2025-04-06 12:15:33,c4:7c:8d:6d:26:c9,21.7,30,238,81
2025-04-06 12:26:07,c4:7c:8d:6d:26:c9,21.7,30,222,81
2025-04-06 12:36:44,c4:7c:8d:6d:26:c9,21.7,30,237,77
2025-04-06 12:47:18,c4:7c:8d:6d:26:c9,21.9,30,104,81
2025-04-06 12:57:51,c4:7c:8d:6d:26:c9,21.7,30,205,81
2025-04-06 13:08:27,c4:7c:8d:6d:26:c9,21.8,30,220,81
2025-04-06 13:19:00,c4:7c:8d:6d:26:c9,21.8,30,102,81
2025-04-06 13:29:47,c4:7c:8d:6d:26:c9,21.8,30,220,81
2025-04-06 13:40:21,c4:7c:8d:6d:26:c9,21.7,30,102,81
2025-04-06 13:50:57,c4:7c:8d:6d:26:c9,21.7,30,205,81
2025-04-06 14:01:32,c4:7c:8d:6d:26:c9,21.8,30,205,79
2025-04-06 14:12:08,c4:7c:8d:6d:26:c9,21.8,30,238,78
2025-04-06 14:22:39,c4:7c:8d:6d:26:c9,21.7,30,121,81
2025-04-06 14:33:16,c4:7c:8d:6d:26:c9,21.7,30,206,79
2025-04-06 14:43:47,c4:7c:8d:6d:26:c9,21.7,30,104,81
2025-04-06 14:54:19,c4:7c:8d:6d:26:c9,21.7,30,206,79
2025-04-06 15:04:59,c4:7c:8d:6d:26:c9,21.7,30,205,78
2025-04-06 15:15:31,c4:7c:8d:6d:26:c9,21.6,30,121,78
2025-04-06 15:26:02,c4:7c:8d:6d:26:c9,21.6,30,253,78
2025-04-06 15:36:35,c4:7c:8d:6d:26:c9,21.5,30,206,79
2025-04-06 15:47:12,c4:7c:8d:6d:26:c9,21.6,30,207,79
2025-04-06 15:57:44,c4:7c:8d:6d:26:c9,21.6,30,121,81
2025-04-06 16:08:18,c4:7c:8d:6d:26:c9,21.5,30,206,79
2025-04-06 16:18:52,c4:7c:8d:6d:26:c9,21.5,30,206,78
2025-04-06 16:29:23,c4:7c:8d:6d:26:c9,21.7,30,121,78
2025-04-06 16:39:55,c4:7c:8d:6d:26:c9,21.5,30,191,81
2025-04-06 16:50:27,c4:7c:8d:6d:26:c9,21.7,30,158,81
2025-04-06 17:00:59,c4:7c:8d:6d:26:c9,21.7,30,206,81
2025-04-06 17:11:32,c4:7c:8d:6d:26:c9,21.7,30,102,81
2025-04-06 17:22:03,c4:7c:8d:6d:26:c9,21.7,30,1962,81
2025-04-06 17:32:38,c4:7c:8d:6d:26:c9,22.3,30,1916,80
2025-04-06 17:43:10,c4:7c:8d:6d:26:c9,22.7,30,1809,80
2025-04-06 17:53:44,c4:7c:8d:6d:26:c9,22.4,30,222,80
2025-04-06 18:04:18,c4:7c:8d:6d:26:c9,22.4,30,224,80
2025-04-06 18:14:50,c4:7c:8d:6d:26:c9,22.4,30,139,80
2025-04-06 18:25:26,c4:7c:8d:6d:26:c9,22.5,30,222,79
2025-04-06 18:36:02,c4:7c:8d:6d:26:c9,22.7,30,120,81
2025-04-06 18:57:07,c4:7c:8d:6d:26:c9,22.9,30,203,81
2025-04-06 19:07:39,c4:7c:8d:6d:26:c9,22.9,30,120,79
2025-04-06 19:18:14,c4:7c:8d:6d:26:c9,22.9,30,254,80
2025-04-06 19:28:48,c4:7c:8d:6d:26:c9,22.8,30,155,80
